has_category_id,tweet_id,category_id
153904,35628,567
153905,35628,577
153903,35628,565
153906,35629,565
153907,35629,567
153908,35629,574
153909,35630,572
153910,35630,568
153913,35630,567
153911,35630,579
153914,35630,570
153912,35630,565
153915,35631,565
153917,35631,577
153916,35631,567
153920,35632,577
153918,35632,565
153919,35632,567
153922,35633,567
153921,35633,565
153923,35633,577
153924,35634,558
153926,35634,567
153928,35634,574
153927,35634,570
153925,35634,565
153929,35635,565
153930,35635,567
153931,35635,577
153932,35636,565
153934,35636,577
153933,35636,567
153935,35637,565
153937,35637,577
153936,35637,567
153941,35638,570
153940,35638,567
153938,35638,568
153939,35638,565
153942,35639,560
153944,35639,567
153943,35639,565
153945,35640,565
153947,35640,577
153946,35640,567
153948,35641,565
153950,35641,577
153949,35641,567
153952,35642,567
153951,35642,565
153953,35643,578
153955,35643,567
153956,35643,574
153954,35643,565
153958,35644,565
153957,35644,579
153960,35644,570
153959,35644,567
153962,35645,567
153963,35645,577
153961,35645,565
153964,35646,565
153966,35646,577
153965,35646,567
153968,35647,579
153970,35647,567
153969,35647,565
153967,35647,557
153972,35648,567
153971,35648,565
153975,35649,567
153973,35649,568
153974,35649,565
153976,35649,570
153977,35650,565
153978,35650,567
153980,35651,565
153981,35651,567
153982,35651,577
153979,35651,568
153985,35652,567
153984,35652,565
153983,35652,564
153987,35653,567
153986,35653,565
153988,35653,577
153989,35654,579
153991,35654,567
153990,35654,565
153994,35655,567
153993,35655,565
153992,35655,564
153995,35656,565
153996,35656,567
153997,35656,574
154000,35657,570
153998,35657,565
153999,35657,567
154001,35658,579
154004,35658,567
154003,35658,565
154002,35658,578
154005,35659,565
154007,35659,577
154006,35659,567
154009,35660,567
154008,35660,565
154010,35660,574
154013,35661,577
154012,35661,567
154011,35661,565
154016,35662,577
154015,35662,567
154014,35662,565
154019,35663,567
154017,35663,568
154020,35663,577
154018,35663,565
154023,35664,577
154021,35664,565
154022,35664,567
154024,35665,565
154026,35665,577
154025,35665,567
154029,35666,567
154028,35666,565
154027,35666,573
154030,35667,565
154031,35667,567
154032,35667,574
154033,35668,565
154035,35668,577
154034,35668,567
154036,35669,565
154038,35669,577
154037,35669,567
154040,35670,567
154041,35670,577
154039,35670,565
154045,35671,567
154046,35671,574
154043,35671,568
154044,35671,565
154042,35671,573
154047,35672,565
154049,35672,577
154048,35672,567
154052,35673,577
154050,35673,565
154051,35673,567
154055,35674,577
154053,35674,565
154054,35674,567
154058,35675,579
154057,35675,568
154059,35675,565
154056,35675,572
154060,35675,567
154063,35676,567
154062,35676,565
154061,35676,560
154066,35677,577
154064,35677,565
154065,35677,567
154067,35678,573
154070,35678,567
154069,35678,565
154068,35678,568
154073,35679,567
154071,35679,568
154072,35679,565
154075,35680,567
154074,35680,565
154076,35680,577
154079,35681,577
154078,35681,567
154077,35681,565
154080,35682,564
154082,35682,567
154081,35682,565
154084,35683,567
154085,35683,577
154083,35683,565
154086,35684,565
154087,35684,567
154088,35684,577
154089,35685,565
154091,35685,577
154090,35685,567
154092,35686,568
154094,35686,567
154095,35686,577
154093,35686,565
154097,35687,567
154098,35687,577
154096,35687,565
154100,35688,565
154101,35688,567
154099,35688,564
154104,35689,577
154103,35689,567
154102,35689,565
154107,35690,577
154105,35690,565
154106,35690,567
154109,35691,567
154110,35691,577
154108,35691,565
154112,35692,567
154113,35692,570
154111,35692,565
154114,35693,579
154115,35693,565
154116,35693,567
154118,35694,567
154117,35694,565
154119,35695,559
154121,35695,567
154120,35695,565
154123,35696,567
154124,35696,577
154122,35696,565
154127,35697,577
154125,35697,565
154126,35697,567
154130,35698,567
154129,35698,565
154128,35698,569
154132,35699,567
154131,35699,565
154133,35699,577
154135,35700,567
154134,35700,565
154136,35700,577
154138,35701,567
154137,35701,565
154139,35701,577
154142,35702,567
154141,35702,565
154140,35702,569
154144,35703,567
154143,35703,565
154145,35704,565
154147,35704,577
154146,35704,567
154149,35705,567
154148,35705,565
154150,35705,577
154151,35706,579
154153,35706,567
154152,35706,565
154156,35707,567
154155,35707,565
154154,35707,564
154159,35708,577
154157,35708,565
154158,35708,567
154161,35709,565
154162,35709,567
154160,35709,568
154163,35709,577
154166,35710,577
154165,35710,567
154164,35710,565
154168,35711,565
154167,35711,579
154169,35711,567
154171,35712,567
154170,35712,565
154172,35713,565
154174,35713,570
154173,35713,567
154177,35714,567
154176,35714,565
154175,35714,568
154180,35715,570
154178,35715,565
154179,35715,567
154183,35716,577
154182,35716,567
154181,35716,565
154184,35717,565
154186,35717,577
154185,35717,567
154187,35718,565
154188,35718,567
154189,35718,577
154192,35719,567
154191,35719,565
154193,35719,577
154190,35719,568
154194,35720,579
154195,35720,565
154196,35720,567
154198,35721,565
154200,35721,577
154199,35721,567
154197,35721,579
154203,35722,574
154202,35722,567
154201,35722,565
154205,35723,567
154204,35723,565
154206,35723,577
154207,35724,579
154208,35724,565
154209,35724,567
154212,35725,567
154213,35725,574
154211,35725,565
154210,35725,579
154214,35726,565
154215,35726,567
154216,35726,577
154218,35727,565
154219,35727,567
154220,35727,570
154217,35727,568
154224,35728,577
154221,35728,568
154222,35728,565
154223,35728,567
154225,35729,565
154227,35729,577
154226,35729,567
154228,35730,568
154229,35730,565
154230,35730,567
154232,35731,567
154231,35731,565
154235,35732,577
154234,35732,567
154233,35732,565
154238,35733,577
154237,35733,567
154236,35733,565
154239,35734,565
154241,35734,577
154240,35734,567
154242,35735,579
154243,35735,565
154245,35735,570
154244,35735,567
154249,35736,577
154248,35736,567
154246,35736,560
154247,35736,565
154250,35737,579
154251,35737,565
154252,35737,567
154255,35738,565
154257,35738,570
154254,35738,579
154256,35738,567
154253,35738,568
154259,35739,567
154260,35739,577
154258,35739,565
154262,35740,565
154261,35740,564
154263,35740,567
154264,35741,568
154265,35741,565
154266,35741,567
154269,35742,567
154268,35742,565
154267,35742,579
154270,35742,574
154273,35743,574
154271,35743,565
154272,35743,567
154275,35744,565
154277,35744,577
154274,35744,579
154276,35744,567
154280,35745,577
154278,35745,565
154279,35745,567
154282,35746,565
154283,35746,567
154284,35746,570
154281,35746,579
154287,35747,565
154285,35747,572
154288,35747,567
154286,35747,581
154290,35748,567
154289,35748,565
154293,35749,577
154291,35749,565
154292,35749,567
154296,35750,577
154294,35750,565
154295,35750,567
154299,35751,567
154298,35751,565
154297,35751,559
154301,35752,567
154302,35752,577
154300,35752,565
154303,35753,568
154304,35753,570
154307,35754,567
154308,35754,577
154305,35754,579
154306,35754,565
154309,35755,565
154310,35755,567
154313,35756,567
154314,35756,574
154312,35756,565
154311,35756,579
154315,35757,565
154316,35757,567
154319,35758,567
154318,35758,565
154317,35758,564
154321,35759,567
154320,35759,565
154322,35760,565
154323,35760,567
154324,35760,577
154326,35761,567
154325,35761,565
154327,35761,577
154328,35762,579
154329,35762,565
154330,35762,567
154333,35763,577
154331,35763,565
154332,35763,567
154336,35764,577
154335,35764,567
154334,35764,565
154337,35765,565
154339,35765,577
154338,35765,567
154340,35766,565
154342,35766,577
154341,35766,567
154345,35767,577
154344,35767,567
154343,35767,565
154346,35768,565
154347,35768,567
154348,35768,577
154349,35769,565
154350,35769,567
154351,35769,577
154352,35770,560
154354,35770,567
154353,35770,565
154355,35771,565
154357,35771,577
154356,35771,567
154358,35772,568
154359,35772,565
154361,35772,577
154360,35772,567
154363,35773,567
154364,35773,577
154362,35773,565
154366,35774,567
154365,35774,565
154367,35774,577
154370,35775,570
154369,35775,567
154368,35775,565
154371,35776,565
154373,35776,577
154372,35776,567
154376,35777,577
154375,35777,567
154374,35777,565
154377,35778,565
154379,35778,577
154378,35778,567
154381,35779,567
154382,35779,570
154380,35779,565
154383,35780,565
154385,35780,577
154384,35780,567
154388,35781,577
154387,35781,567
154386,35781,565
154389,35782,565
154390,35782,567
154391,35782,577
154392,35783,565
154393,35783,567
154394,35783,577
154395,35784,565
154397,35784,577
154396,35784,567
154400,35785,577
154398,35785,565
154399,35785,567
154401,35786,565
154403,35786,577
154402,35786,567
154405,35787,567
154406,35787,577
154404,35787,565
154408,35788,565
154409,35788,567
154410,35788,574
154407,35788,564
154411,35789,565
154412,35789,567
154413,35789,574
154416,35790,577
154414,35790,565
154415,35790,567
154417,35791,557
154418,35791,570
154419,35792,573
154422,35792,579
154423,35792,577
154424,35792,571
154421,35792,557
154420,35792,572
154425,35793,562
154426,35794,562
154428,35795,579
154430,35795,570
154427,35795,557
154429,35795,565
154437,35796,566
154435,35796,572
154433,35796,570
154438,35796,564
154436,35796,581
154432,35796,568
154434,35796,563
154440,35796,574
154431,35796,557
154439,35796,579
154451,35797,581
154442,35797,564
154445,35797,574
154450,35797,572
154446,35797,559
154449,35797,573
154443,35797,578
154455,35797,577
154447,35797,575
154454,35797,570
154453,35797,568
154452,35797,566
154441,35797,557
154444,35797,565
154448,35797,558
154456,35798,562
154457,35799,557
154459,35799,565
154458,35799,568
154460,35800,562
154469,35801,570
154466,35801,566
154467,35801,579
154468,35801,578
154461,35801,573
154471,35801,574
154463,35801,564
154470,35801,580
154465,35801,572
154464,35801,565
154462,35801,557
154476,35802,568
154474,35802,570
154473,35802,557
154477,35802,579
154475,35802,572
154472,35802,563
154483,35803,581
154479,35803,572
154482,35803,570
154480,35803,557
154481,35803,568
154485,35803,579
154484,35803,564
154478,35803,563
154493,35804,581
154489,35804,579
154492,35804,572
154491,35804,563
154494,35804,574
154490,35804,570
154488,35804,568
154486,35804,557
154487,35804,566
154495,35805,562
154500,35806,565
154499,35806,579
154498,35806,568
154501,35806,570
154497,35806,581
154496,35806,557
154503,35807,574
154508,35807,565
154502,35807,580
154506,35807,557
154505,35807,572
154504,35807,571
154507,35807,581
154516,35808,581
154515,35808,557
154512,35808,574
154510,35808,565
154514,35808,572
154509,35808,563
154511,35808,570
154517,35808,579
154513,35808,573
154518,35808,571
154521,35809,574
154520,35809,565
154519,35809,564
154525,35810,577
154523,35810,572
154522,35810,573
154524,35810,557
154528,35811,568
154529,35811,565
154527,35811,557
154526,35811,572
154533,35812,570
154532,35812,568
154530,35812,572
154531,35812,557
154534,35813,562
154539,35814,579
154537,35814,581
154541,35814,570
154538,35814,568
154540,35814,565
154536,35814,557
154535,35814,558
154544,35815,557
154545,35815,565
154546,35815,577
154542,35815,573
154543,35815,572
154547,35816,562
154551,35817,565
154552,35817,570
154550,35817,568
154549,35817,557
154548,35817,572
154553,35818,573
154554,35818,557
154556,35818,565
154557,35818,577
154555,35818,568
154561,35819,572
154565,35819,577
154560,35819,574
154562,35819,568
154564,35819,570
154563,35819,579
154559,35819,565
154558,35819,557
154572,35820,568
154571,35820,581
154573,35820,579
154568,35820,557
154569,35820,570
154567,35820,563
154574,35820,574
154570,35820,572
154566,35820,558
154575,35821,562
154580,35822,577
154579,35822,574
154577,35822,564
154582,35822,568
154578,35822,565
154576,35822,557
154583,35822,579
154581,35822,572
154584,35822,570
154585,35823,562
154593,35824,567
154589,35824,570
154590,35824,572
154588,35824,557
154592,35824,579
154591,35824,568
154587,35824,563
154586,35824,558
154595,35825,574
154594,35825,568
154596,35826,562
154598,35827,577
154601,35827,568
154599,35827,571
154600,35827,572
154597,35827,557
154609,35828,564
154611,35828,577
154602,35828,557
154610,35828,579
154606,35828,563
154607,35828,572
154608,35828,566
154604,35828,574
154605,35828,571
154603,35828,580
154617,35829,575
154615,35829,579
154620,35829,570
154618,35829,573
154621,35829,574
154616,35829,578
154614,35829,564
154613,35829,568
154612,35829,557
154619,35829,572
154622,35830,562
154623,35831,562
154627,35832,565
154626,35832,579
154625,35832,568
154624,35832,557
154628,35833,562
154630,35834,568
154632,35834,570
154634,35834,572
154636,35834,581
154639,35834,574
154629,35834,563
154638,35834,567
154635,35834,557
154633,35834,580
154637,35834,564
154631,35834,579
154642,35835,579
154646,35835,570
154645,35835,564
154640,35835,557
154641,35835,568
154647,35835,574
154644,35835,572
154643,35835,578
154648,35836,557
154650,35836,579
154649,35836,568
154651,35836,570
154652,35837,562
154654,35838,579
154656,35838,571
154655,35838,577
154653,35838,557
154657,35839,572
154658,35839,557
154659,35839,568
154660,35839,565
154661,35840,557
154663,35840,571
154662,35840,577
154667,35841,578
154669,35841,572
154666,35841,579
154668,35841,573
154664,35841,557
154665,35841,581
154671,35841,564
154670,35841,568
154672,35841,570
154673,35842,557
154674,35842,579
154677,35843,579
154675,35843,557
154678,35843,570
154676,35843,568
154682,35844,572
154681,35844,570
154683,35844,581
154680,35844,568
154679,35844,557
154684,35845,562
154687,35846,565
154685,35846,557
154686,35846,579
154688,35846,570
154689,35847,572
154692,35847,565
154691,35847,568
154690,35847,557
154693,35847,570
154696,35848,565
154694,35848,557
154697,35848,577
154695,35848,564
154698,35849,562
154701,35850,570
154706,35850,565
154705,35850,579
154702,35850,563
154704,35850,581
154699,35850,557
154700,35850,568
154703,35850,572
154709,35851,565
154708,35851,568
154707,35851,557
154710,35851,571
154711,35852,562
154712,35853,557
154714,35853,571
154713,35853,579
154715,35854,572
154716,35854,565
154717,35854,574
154721,35855,570
154720,35855,581
154719,35855,557
154718,35855,572
154724,35856,568
154726,35856,570
154727,35856,577
154725,35856,565
154722,35856,572
154723,35856,557
154731,35857,577
154730,35857,565
154729,35857,564
154728,35857,557
154732,35858,562
154733,35859,562
154734,35860,557
154736,35860,570
154735,35860,568
154737,35861,562
154741,35862,573
154740,35862,565
154738,35862,581
154743,35862,557
154742,35862,572
154739,35862,578
154745,35862,570
154744,35862,568
154754,35863,579
154750,35863,568
154747,35863,563
154751,35863,570
154753,35863,566
154746,35863,558
154752,35863,572
154755,35863,565
154748,35863,557
154749,35863,581
154756,35864,563
154757,35864,557
154758,35864,568
154760,35864,572
154761,35864,581
154759,35864,573
154764,35865,570
154762,35865,572
154763,35865,557
154766,35866,568
154765,35866,557
154767,35866,570
154769,35867,557
154768,35867,572
154770,35867,571
154772,35868,557
154775,35868,570
154771,35868,572
154773,35868,568
154774,35868,565
154777,35869,568
154776,35869,557
154778,35869,565
154784,35870,574
154781,35870,571
154782,35870,572
154785,35870,577
154780,35870,557
154779,35870,563
154783,35870,567
154789,35871,566
154786,35871,577
154787,35871,572
154792,35871,574
154791,35871,570
154788,35871,557
154790,35871,579
154793,35872,562
154797,35873,566
154794,35873,563
154796,35873,580
154795,35873,557
154798,35873,579
154799,35873,565
154800,35874,562
154804,35875,565
154812,35875,579
154809,35875,572
154811,35875,564
154816,35875,577
154815,35875,574
154806,35875,575
154803,35875,581
154813,35875,567
154808,35875,573
154814,35875,570
154810,35875,566
154807,35875,558
154802,35875,557
154801,35875,563
154805,35875,571
154823,35876,577
154822,35876,568
154817,35876,565
154820,35876,563
154821,35876,557
154819,35876,571
154818,35876,574
154824,35877,562
154826,35878,572
154827,35878,571
154825,35878,575
154831,35879,570
154830,35879,568
154837,35879,579
154833,35879,573
154829,35879,557
154836,35879,564
154828,35879,563
154835,35879,566
154832,35879,577
154834,35879,572
154838,35880,562
154839,35881,562
154846,35882,564
154843,35882,579
154842,35882,568
154841,35882,581
154840,35882,557
154848,35882,574
154847,35882,570
154845,35882,572
154849,35882,577
154844,35882,565
154850,35883,562
154856,35884,570
154852,35884,572
154853,35884,557
154854,35884,581
154855,35884,565
154851,35884,558
154857,35885,562
154863,35886,563
154860,35886,565
154862,35886,573
154861,35886,574
154866,35886,568
154867,35886,570
154859,35886,578
154858,35886,557
154865,35886,581
154864,35886,572
154868,35887,562
154869,35888,562
154872,35889,579
154874,35889,570
154870,35889,557
154871,35889,566
154873,35889,565
154875,35890,562
154878,35891,560
154887,35891,576
154883,35891,566
154876,35891,565
154877,35891,574
154881,35891,572
154882,35891,557
154880,35891,569
154879,35891,575
154886,35891,579
154884,35891,568
154885,35891,564
154888,35892,565
154889,35892,570
154890,35893,562
154891,35894,557
154892,35894,570
154894,35894,566
154893,35894,563
154895,35894,579
154901,35895,574
154900,35895,570
154898,35895,581
154897,35895,557
154899,35895,578
154896,35895,572
154902,35896,562
154905,35897,579
154904,35897,557
154903,35897,572
154911,35898,578
154909,35898,581
154907,35898,572
154906,35898,558
154910,35898,568
154908,35898,557
154912,35899,562
154921,35900,581
154927,35900,574
154915,35900,578
154922,35900,566
154925,35900,576
154917,35900,577
154913,35900,557
154926,35900,570
154920,35900,572
154918,35900,575
154919,35900,573
154923,35900,568
154914,35900,579
154924,35900,564
154916,35900,565
154930,35901,565
154928,35901,557
154929,35901,568
154937,35902,565
154935,35902,563
154931,35902,557
154936,35902,579
154933,35902,570
154932,35902,568
154934,35902,577
154943,35903,581
154940,35903,565
154938,35903,557
154939,35903,568
154945,35903,571
154942,35903,572
154944,35903,574
154941,35903,570
154948,35904,568
154953,35904,571
154950,35904,565
154947,35904,557
154949,35904,579
154946,35904,563
154952,35904,581
154951,35904,572
154954,35905,562
154957,35906,570
154960,35906,568
154956,35906,581
154962,35906,574
154959,35906,572
154961,35906,579
154955,35906,557
154958,35906,563
154964,35907,568
154965,35907,579
154963,35907,557
154966,35908,557
154967,35908,577
154971,35909,570
154970,35909,565
154969,35909,564
154968,35909,557
154981,35910,567
154980,35910,579
154979,35910,568
154976,35910,573
154974,35910,557
154972,35910,563
154982,35910,574
154975,35910,570
154973,35910,572
154978,35910,566
154977,35910,581
154983,35911,557
154986,35911,577
154984,35911,568
154985,35911,565
154987,35912,562
154988,35913,562
154991,35914,568
154990,35914,581
154993,35914,570
154992,35914,565
154989,35914,557
154995,35915,568
154994,35915,557
154996,35915,565
155004,35916,579
155003,35916,564
155001,35916,572
155007,35916,574
154998,35916,565
154999,35916,577
155006,35916,570
155002,35916,568
155000,35916,573
154997,35916,557
155005,35916,567
155011,35917,570
155009,35917,568
155008,35917,557
155010,35917,565
155013,35918,579
155014,35918,571
155012,35918,557
155018,35919,578
155019,35919,565
155015,35919,558
155017,35919,581
155016,35919,557
155026,35920,568
155028,35920,574
155027,35920,570
155020,35920,572
155025,35920,581
155023,35920,578
155022,35920,579
155024,35920,563
155021,35920,557
155029,35921,573
155031,35921,564
155030,35921,557
155032,35921,565
155034,35922,568
155033,35922,557
155035,35922,577
155038,35923,570
155037,35923,568
155036,35923,557
155040,35924,579
155039,35924,557
155041,35925,562
155045,35926,570
155048,35926,581
155043,35926,568
155051,35926,577
155049,35926,564
155046,35926,573
155050,35926,574
155047,35926,572
155042,35926,557
155044,35926,579
155052,35927,562
155059,35928,570
155056,35928,581
155057,35928,579
155060,35928,577
155058,35928,567
155054,35928,572
155053,35928,580
155055,35928,557
155067,35929,567
155062,35929,563
155066,35929,572
155064,35929,568
155065,35929,570
155063,35929,557
155061,35929,558
155070,35930,565
155069,35930,557
155068,35930,572
155074,35931,565
155071,35931,558
155073,35931,578
155072,35931,557
155078,35932,573
155082,35932,567
155080,35932,564
155079,35932,581
155081,35932,579
155076,35932,557
155075,35932,572
155083,35932,574
155077,35932,570
155084,35932,577
155086,35933,568
155085,35933,557
155088,35933,570
155087,35933,565
155093,35934,570
155096,35934,564
155091,35934,581
155097,35934,574
155092,35934,579
155090,35934,557
155095,35934,568
155089,35934,563
155094,35934,572
155098,35935,562
155101,35936,571
155100,35936,557
155099,35936,572
155110,35937,564
155112,35937,565
155103,35937,578
155109,35937,568
155107,35937,581
155111,35937,579
155108,35937,566
155106,35937,572
155102,35937,557
155104,35937,575
155113,35937,570
155105,35937,573
155114,35937,574
155116,35938,574
155115,35938,573
155119,35939,568
155118,35939,557
155117,35939,572
155120,35939,570
155124,35940,565
155121,35940,572
155125,35940,570
155122,35940,557
155123,35940,568
155136,35941,574
155129,35941,579
155134,35941,564
155132,35941,572
155126,35941,558
155131,35941,573
155135,35941,578
155128,35941,568
155133,35941,581
155127,35941,557
155130,35941,570
155137,35942,572
155140,35942,573
155138,35942,565
155141,35942,557
155139,35942,570
155143,35942,579
155145,35942,574
155142,35942,566
155144,35942,567
155146,35943,573
155153,35943,581
155156,35943,574
155148,35943,564
155155,35943,570
155154,35943,567
155150,35943,565
155151,35943,571
155147,35943,557
155149,35943,579
155152,35943,572
155161,35944,577
155157,35944,557
155159,35944,578
155160,35944,565
155158,35944,579
155168,35945,572
155165,35945,581
155170,35945,565
155162,35945,558
155166,35945,568
155164,35945,557
155163,35945,563
155167,35945,570
155169,35945,579
155171,35945,567
155175,35946,568
155174,35946,557
155172,35946,563
155178,35946,564
155177,35946,581
155173,35946,572
155179,35946,579
155176,35946,570
155182,35947,577
155183,35947,572
155181,35947,570
155184,35947,557
155180,35947,568
155185,35947,567
155189,35948,557
155196,35948,577
155192,35948,564
155195,35948,574
155190,35948,566
155193,35948,579
155191,35948,568
155187,35948,573
155194,35948,565
155186,35948,575
155188,35948,572
155197,35949,573
155201,35949,565
155198,35949,572
155199,35949,557
155200,35949,568
155202,35950,562
155205,35951,557
155207,35951,565
155209,35951,568
155206,35951,581
155210,35951,579
155203,35951,558
155208,35951,572
155204,35951,563
155214,35952,565
155212,35952,557
155213,35952,568
155211,35952,572
155215,35953,562
155222,35954,568
155220,35954,575
155221,35954,572
155219,35954,570
155217,35954,557
155218,35954,581
155216,35954,558
155223,35954,579
155224,35955,562
155232,35956,577
155229,35956,568
155225,35956,558
155235,35956,574
155233,35956,572
155234,35956,565
155230,35956,579
155226,35956,563
155231,35956,570
155228,35956,581
155227,35956,557
155239,35957,579
155237,35957,581
155236,35957,557
155242,35957,567
155243,35957,574
155238,35957,568
155241,35957,563
155244,35957,577
155240,35957,570
155245,35958,562
155251,35959,569
155248,35959,578
155252,35959,558
155254,35959,572
155247,35959,564
155257,35959,567
155255,35959,566
155249,35959,565
155250,35959,575
155258,35959,574
155253,35959,573
155256,35959,579
155246,35959,557
155260,35960,568
155259,35960,557
155262,35960,570
155261,35960,565
155264,35961,568
155265,35961,578
155263,35961,557
155266,35962,562
155278,35963,574
155273,35963,566
155268,35963,565
155276,35963,579
155271,35963,573
155274,35963,568
155269,35963,577
155267,35963,557
155275,35963,564
155270,35963,558
155277,35963,570
155272,35963,572
155279,35964,562
155283,35965,574
155281,35965,578
155280,35965,557
155282,35965,565
155294,35966,564
155285,35966,568
155292,35966,581
155291,35966,572
155284,35966,557
155290,35966,573
155289,35966,558
155286,35966,579
155288,35966,574
155293,35966,566
155287,35966,578
155295,35967,562
155296,35968,562
155303,35969,572
155300,35969,565
155305,35969,564
155298,35969,563
155308,35969,574
155307,35969,570
155302,35969,573
155306,35969,579
155304,35969,581
155301,35969,571
155297,35969,558
155299,35969,557
155309,35970,558
155310,35970,557
155312,35970,568
155311,35970,581
155314,35971,557
155313,35971,569
155317,35971,565
155325,35971,574
155318,35971,571
155320,35971,575
155324,35971,570
155323,35971,566
155322,35971,572
155316,35971,579
155315,35971,568
155319,35971,559
155321,35971,573
155330,35972,572
155328,35972,565
155327,35972,557
155326,35972,563
155332,35972,568
155329,35972,577
155331,35972,566
155339,35973,570
155333,35973,557
155338,35973,567
155337,35973,572
155335,35973,579
155334,35973,568
155336,35973,558
155340,35973,574
155344,35974,570
155348,35974,574
155342,35974,572
155345,35974,557
155341,35974,563
155346,35974,579
155343,35974,568
155347,35974,567
155351,35975,557
155350,35975,572
155349,35975,573
155353,35975,565
155352,35975,568
155358,35976,565
155357,35976,579
155354,35976,557
155359,35976,570
155356,35976,568
155355,35976,581
155363,35977,563
155368,35977,571
155364,35977,572
155361,35977,579
155360,35977,557
155362,35977,570
155365,35977,581
155367,35977,567
155366,35977,568
155371,35978,568
155373,35978,570
155369,35978,572
155370,35978,557
155372,35978,565
155377,35979,570
155380,35979,567
155378,35979,572
155374,35979,557
155376,35979,568
155375,35979,581
155379,35979,566
155381,35980,572
155384,35980,565
155382,35980,557
155383,35980,568
155385,35980,570
155393,35981,568
155391,35981,565
155389,35981,581
155387,35981,563
155390,35981,579
155388,35981,557
155394,35981,567
155392,35981,570
155386,35981,558
155398,35982,577
155395,35982,572
155397,35982,565
155396,35982,557
155400,35983,565
155401,35983,570
155399,35983,557
155404,35984,568
155402,35984,557
155403,35984,581
155405,35984,570
155407,35985,568
155409,35985,570
155406,35985,557
155408,35985,565
155411,35986,557
155410,35986,572
155412,35987,578
155414,35987,574
155413,35987,565
155415,35988,562
155424,35989,565
155419,35989,578
155422,35989,581
155426,35989,570
155425,35989,567
155427,35989,574
155418,35989,579
155423,35989,564
155420,35989,573
155421,35989,572
155417,35989,568
155416,35989,557
155428,35990,562
155435,35991,563
155434,35991,558
155438,35991,574
155430,35991,568
155429,35991,557
155437,35991,579
155436,35991,572
155431,35991,564
155432,35991,570
155433,35991,577
155441,35992,568
155443,35992,570
155445,35992,567
155442,35992,579
155440,35992,557
155439,35992,563
155444,35992,572
155446,35993,562
155447,35994,572
155449,35994,568
155448,35994,557
155450,35994,578
155451,35995,562
155459,35996,578
155457,35996,570
155455,35996,568
155460,35996,574
155456,35996,565
155453,35996,557
155452,35996,572
155458,35996,573
155454,35996,581
155469,35997,579
155461,35997,563
155470,35997,570
155466,35997,572
155468,35997,564
155462,35997,557
155471,35997,574
155467,35997,581
155464,35997,578
155463,35997,568
155465,35997,565
155473,35998,579
155472,35998,557
155474,35999,562
155478,36000,573
155476,36000,570
155475,36000,564
155482,36000,579
155480,36000,572
155483,36000,567
155481,36000,557
155484,36000,574
155477,36000,575
155479,36000,563
155489,36001,581
155485,36001,557
155488,36001,572
155486,36001,565
155487,36001,577
155495,36002,567
155492,36002,570
155491,36002,579
155490,36002,557
155494,36002,565
155493,36002,568
155496,36003,562
155497,36004,572
155500,36004,570
155499,36004,568
155498,36004,557
155504,36005,581
155503,36005,557
155506,36005,570
155501,36005,563
155505,36005,565
155502,36005,572
155507,36006,562
155511,36007,568
155510,36007,557
155508,36007,573
155509,36007,572
155512,36007,579
155513,36008,562
155518,36009,579
155516,36009,557
155519,36009,570
155514,36009,559
155517,36009,581
155515,36009,563
155522,36010,577
155520,36010,572
155521,36010,557
155531,36011,566
155526,36011,574
155528,36011,573
155523,36011,568
155527,36011,575
155534,36011,576
155533,36011,578
155530,36011,557
155532,36011,579
155529,36011,572
155524,36011,564
155525,36011,565
155536,36012,557
155537,36012,568
155535,36012,573
155540,36013,577
155539,36013,565
155538,36013,557
155543,36014,577
155541,36014,568
155542,36014,565
155547,36015,574
155546,36015,581
155552,36015,567
155548,36015,572
155545,36015,557
155550,36015,578
155544,36015,573
155549,36015,568
155551,36015,565
155554,36016,568
155553,36016,557
155555,36016,565
155556,36016,570
155561,36017,570
155558,36017,572
155557,36017,563
155559,36017,557
155560,36017,568
155562,36018,562
155563,36019,562
155567,36020,557
155566,36020,572
155565,36020,573
155572,36020,567
155564,36020,575
155571,36020,565
155568,36020,566
155570,36020,579
155569,36020,564
155575,36021,557
155577,36021,570
155580,36021,579
155576,36021,581
155574,36021,563
155578,36021,572
155573,36021,558
155579,36021,568
155583,36022,571
155586,36022,567
155587,36022,577
155585,36022,579
155581,36022,572
155582,36022,557
155584,36022,566
155590,36023,577
155589,36023,568
155588,36023,557
155591,36024,562
155592,36025,557
155595,36025,565
155593,36025,564
155594,36025,578
155603,36026,579
155600,36026,580
155597,36026,557
155596,36026,573
155604,36026,574
155601,36026,571
155598,36026,568
155599,36026,565
155602,36026,572
155609,36027,573
155614,36027,567
155611,36027,566
155608,36027,570
155613,36027,578
155607,36027,565
155606,36027,568
155612,36027,579
155610,36027,572
155615,36027,574
155605,36027,557
155616,36028,562
155624,36029,579
155621,36029,563
155618,36029,568
155620,36029,574
155623,36029,581
155622,36029,572
155619,36029,578
155617,36029,557
155625,36029,570
155627,36030,557
155633,36030,577
155632,36030,567
155626,36030,573
155631,36030,579
155630,36030,572
155628,36030,568
155629,36030,565
155634,36031,557
155637,36031,570
155636,36031,565
155635,36031,568
155638,36032,563
155646,36032,573
155640,36032,568
155647,36032,581
155644,36032,575
155639,36032,557
155645,36032,558
155643,36032,574
155641,36032,579
155642,36032,565
155656,36033,577
155654,36033,570
155652,36033,566
