has_hashtag_id,tweet_id,hashtag_id
61195,26215,71
61196,26215,50
61197,26217,50
61198,26218,85
61199,26218,102972
61200,26218,230
61201,26218,102973
61202,26220,50
61203,26220,233
61204,26222,99710
61205,26226,354
61206,26227,50
61207,26228,476
61208,26229,101419
61209,26230,102974
61210,26231,99868
61211,26231,102975
61212,26232,550
61213,26235,85
61214,26238,50
61215,26240,50
61216,26243,71
61217,26245,50
61218,26245,71
61219,26245,99956
61220,26245,100064
61221,26246,136
61222,26249,428
61223,26249,50
61224,26252,50
61225,26253,50
61226,26253,101743
61227,26254,99918
61228,26254,71
61229,26256,80
61230,26256,101849
61231,26256,102976
61232,26257,71
61233,26258,71
61234,26258,102965
61235,26259,85
61236,26261,50
61237,26263,409
61238,26264,421
61239,26264,50
61240,26266,100363
61241,26269,50
61242,26269,99953
61243,26269,233
61244,26269,367
61245,26271,102950
61246,26271,90
61247,26272,50
61248,26274,230
61249,26274,100268
61250,26274,85
61251,26274,90
61252,26275,50
61253,26276,50
61254,26278,100921
61255,26281,102937
61256,26281,90
61257,26282,102949
61258,26283,136
61259,26283,102925
61260,26284,71
61261,26284,90
61262,26284,99724
61263,26284,102926
61264,26288,71
61265,26289,108
61266,26289,100111
61267,26293,50
61268,26295,50
61269,26296,50
61270,26296,428
61271,26304,50
61272,26305,101818
61273,26306,90
61274,26306,143
61275,26306,354
61276,26306,99724
61277,26306,102927
61278,26308,50
61279,26311,101405
61280,26315,50
61281,26318,85
61282,26318,99936
61283,26319,249
61284,26320,50
61285,26320,100103
61286,26323,102928
61287,26323,102929
61288,26324,85
61289,26332,143
61290,26332,99981
61291,26335,136
61292,26336,348
61293,26336,415
61294,26337,100268
61295,26338,50
61296,26339,409
61297,26340,100625
61298,26341,80
61299,26343,102930
61300,26343,71
61301,26343,372
61302,26344,409
61303,26347,102931
61304,26347,100014
61305,26348,50
61306,26350,71
61307,26350,50
61308,26353,102932
61309,26353,71
61310,26356,50
61311,26358,50
61312,26359,354
61313,26359,99837
61314,26359,102933
61315,26361,101665
61316,26364,108
61317,26365,102934
61318,26367,50
61319,26371,85
61320,26372,90
61321,26372,102935
61322,26373,90
61323,26376,85
61324,26377,102924
61325,26377,230
61326,26380,100506
61327,26382,85
61328,26383,71
61329,26384,50
61330,26386,85
61331,26390,50
61332,26391,136
61333,26392,50
61334,26393,102936
61335,26395,233
61336,26395,367
61337,26395,136
61338,26396,100512
61339,26396,71
61340,26397,102938
61341,26398,50
61342,26399,101712
61343,26399,102939
61344,26400,233
61345,26400,50
61346,26401,50
61347,26403,90
61348,26404,50
61349,26405,102940
61350,26405,50
61351,26406,103131
61352,26408,50
61353,26411,80
61354,26411,102967
61355,26411,101639
61356,26411,102320
61357,26412,50
61358,26412,428
61359,26412,528
61360,26414,50
61361,26414,421
61362,26415,99775
61363,26415,354
61364,26417,50
61365,26417,100620
61366,26420,99775
61367,26420,103130
61368,26420,100814
61369,26420,103067
61370,26425,232
61371,26425,208
61372,26425,71
61373,26427,233
61374,26427,50
61375,26427,105442
61376,26437,90
61377,26438,50
61378,26439,105443
61379,26439,100627
61380,26439,101405
61381,26439,85
61382,26440,105444
61383,26440,105445
61384,26440,101683
61385,26440,80
61386,26440,330
61387,26440,99831
61388,26440,100087
61389,26440,100935
61390,26441,105446
61391,26441,105447
61392,26441,105448
61393,26441,105449
61394,26441,101863
61395,26441,85
61396,26443,50
61397,26444,85
61398,26445,230
61399,26446,143
61400,26447,105450
61401,26447,99722
61402,26448,50
61403,26449,143
61404,26451,90
61405,26451,99837
61406,26451,230
61407,26455,143
61408,26457,90
61409,26458,105439
61410,26462,50
61411,26463,411
61412,26464,259
61413,26464,108
61414,26465,230
61415,26466,71
61416,26470,528
61417,26471,50
61418,26472,50
61419,26473,50
61420,26474,204
61421,26476,100829
61422,26476,101459
61423,26477,510
61424,26477,50
61425,26478,85
61426,26478,105451
61427,26478,99906
61428,26479,85
61429,26483,71
61430,26483,90
61431,26485,421
61432,26485,233
61433,26485,136
61434,26534,115
61435,26535,115
61436,26538,115
61437,26539,115
61438,26540,115
61439,26547,115
61440,26549,115
61441,26552,115
61442,26553,538
61443,26555,78
61444,26555,538
61445,26556,105454
61446,26556,105455
61447,26556,105456
61448,26556,105457
61449,26558,538
61450,26559,538
61451,26562,538
61452,26567,538
61453,26569,101485
61454,26573,517
61455,26574,538
61456,26575,191
61457,26575,115
61458,26575,100820
61459,26575,100821
61460,26576,191
61461,26576,115
61462,26576,100820
61463,26576,100821
61464,26583,115
61465,26584,538
61466,26588,105458
61467,26588,105459
61468,26588,100359
61469,26588,100080
61470,26589,538
61471,26590,100370
61472,26590,115
61473,26591,100370
61474,26591,115
61475,26594,105460
61476,26598,101512
61477,26598,101511
61478,26598,101528
61479,26598,99831
61480,26598,101530
61481,26598,101540
61482,26598,101542
61483,26598,100013
61484,26600,101512
61485,26600,101511
61486,26600,101528
61487,26600,99831
61488,26600,101530
61489,26600,101540
61490,26600,101542
61491,26600,100013
61492,26602,101718
61493,26606,105461
61494,26606,105462
61495,26606,105463
61496,26607,101718
61497,26609,115
61498,26614,105158
61499,26614,104264
61500,26614,103675
61501,26614,104262
61502,26614,103065
61503,26614,105441
61504,26620,101141
61505,26620,101142
61506,26620,100815
61507,26620,101016
61508,26620,101015
61509,26620,100469
61510,26620,99941
61511,26620,115
61512,26621,101141
61513,26621,101142
61514,26621,100815
61515,26621,101016
61516,26621,101015
61517,26621,100469
61518,26621,99941
61519,26621,115
61520,26626,100370
61521,26626,115
61522,26646,115
61523,26659,115
61524,26663,100831
61525,26663,100812
61526,26666,103066
61527,26666,105440
61528,26669,115
61529,26671,100101
61530,26681,105452
61531,26681,99987
61532,26681,105466
61533,26681,105468
61534,26704,115
61535,26704,101095
61536,26704,101094
61537,26704,101124
61538,26704,101126
61539,26704,101149
61540,26706,115
61541,26707,115
61542,26707,101095
61543,26707,101094
61544,26707,101124
61545,26707,101126
61546,26707,101149
61547,26707,105469
61548,26714,99941
61549,26714,100080
61550,26715,99941
61551,26715,100080
61552,26717,115
61553,26719,115
61554,26720,115
61555,26721,115
61556,26722,115
61557,26724,115
61558,26724,310
61559,26725,100223
61560,26725,100450
61561,26725,100444
61562,26725,100440
61563,26725,99946
61564,26725,100053
61565,26725,100013
61566,26725,100435
61567,26726,115
61568,26726,310
61569,26727,105470
61570,26729,105471
61571,26729,105472
61572,26729,115
61573,26730,115
61574,26745,100370
61575,26747,100223
61576,26747,100450
61577,26747,100444
61578,26747,100440
61579,26747,99946
61580,26747,100053
61581,26747,100013
61582,26747,100435
61583,26752,191
61584,26752,115
61585,26752,100820
61586,26752,100821
61587,26758,105473
61588,26764,100812
61589,26764,100831
61590,26768,100223
61591,26768,100450
61592,26768,100444
61593,26768,100440
61594,26768,99946
61595,26768,100053
61596,26768,100013
61597,26768,100435
61598,26776,100266
61599,26776,105474
61600,26776,105475
61601,26794,162
61602,26794,88
61603,26795,162
61604,26795,88
61605,26798,100839
61606,26799,100612
61607,26799,115
61608,26817,100612
61609,26817,115
61610,26823,102408
61611,26823,105476
61612,26823,105477
61613,26823,115
61614,26836,100812
61615,26836,100831
61616,26844,100839
61617,26845,100839
61618,26854,115
61619,26854,105478
61620,26858,105467
61621,26858,105479
61622,26867,115
61623,26867,105481
61624,26867,191
61625,26867,105482
61626,26880,504
61627,26880,310
61628,26884,504
61629,26884,310
61630,26892,504
61631,26892,310
61632,26899,115
61633,26906,504
61634,26906,310
61635,26912,115
61636,26915,100223
61637,26915,100450
61638,26915,100444
61639,26915,100440
61640,26915,99946
61641,26915,100053
61642,26915,100013
61643,26915,100435
61644,26916,101045
61645,26916,105483
61646,26918,101040
61647,26919,115
61648,26920,115
61649,26921,310
61650,26922,310
61651,26928,100024
61652,26928,100026
61653,26928,115
61654,26929,100024
61655,26929,100026
61656,26929,115
61657,26931,115
61658,26931,105484
61659,26931,105485
61660,26931,100080
61661,26931,101062
61662,26932,100024
61663,26932,100026
61664,26932,115
61665,26933,101061
61666,26933,105486
61667,26934,115
61668,26935,100024
61669,26935,100026
61670,26935,115
61671,26936,100024
61672,26936,100026
61673,26936,115
61674,26939,115
61675,26945,100024
61676,26945,100026
61677,26945,115
61678,26950,115
61679,26952,100992
61680,26952,115
61681,26952,100990
61682,26955,115
61683,26961,115
61684,26962,115
61685,26968,504
61686,26968,310
61687,26972,115
61688,26973,115
61689,26980,310
61690,26983,115
61691,26994,105487
61692,26994,105488
61693,26996,115
61694,26998,115
61695,27003,101008
61696,27004,101008
61697,27006,115
61698,27017,101040
61699,27020,105489
61700,27020,115
61701,27020,105490
61702,27023,101023
61703,27030,100992
61704,27030,115
61705,27030,100990
61706,27033,115
61707,27036,105491
61708,27036,105480
61709,27036,336
61710,27036,125
61711,27036,257
61712,27044,504
61713,27044,310
61714,27045,504
61715,27045,310
61716,27047,115
61717,27047,100830
61718,27048,115
61719,27048,100830
61720,27049,105464
61721,27051,115
61722,27055,523
61723,27055,99931
61724,27056,504
61725,27056,310
61726,27057,523
61727,27057,99931
61728,27058,523
61729,27058,99931
61730,27059,538
61731,27060,115
61732,27061,523
61733,27061,99931
61734,27062,115
61735,27062,310
61736,27062,100835
61737,27063,115
61738,27063,310
61739,27063,100835
61740,27064,103068
61741,27072,310
61742,27075,100101
61743,27075,100515
61744,27076,100101
61745,27076,100515
61746,27078,523
61747,27078,99931
61748,27079,100828
61749,27079,523
61750,27080,100828
61751,27080,523
61752,27081,100828
61753,27081,523
61754,27085,101054
61755,27085,101084
61756,27085,101110
61757,27088,523
61758,27088,99931
61759,27098,103042
61760,27098,100393
61761,27098,103069
61762,27098,100080
61763,27110,115
61764,27110,310
61765,27110,100835
61766,27111,103045
61767,27111,103046
61768,27111,115
61769,27111,103047
61770,27112,115
61771,27112,100830
61772,27114,101585
61773,27114,115
61774,27114,101584
61775,27115,101585
61776,27115,115
61777,27115,101584
61778,27117,101023
61779,27120,100101
61780,27120,100515
61781,27124,310
61782,27127,100862
61783,27127,115
61784,27128,100862
61785,27128,115
61786,27130,100101
61787,27130,100515
61788,27130,115
61789,27155,100862
61790,27155,115
61791,27158,103036
61792,27161,115
61793,27164,101582
61794,27166,99930
61795,27167,99930
61796,27168,99930
61797,27170,99930
61798,27171,99930
61799,27173,99930
61800,27174,103048
61801,27175,99930
61802,27180,100025
61803,27185,103050
61804,27185,103051
61805,27185,99755
61806,27185,103052
61807,27185,103053
61808,27185,103054
61809,27224,100292
61810,27225,101550
61811,27225,99928
61812,27225,100019
61813,27226,99928
61814,27226,100019
61815,27231,103055
61816,27231,103056
61817,27233,101725
61818,27256,99928
61819,27256,100019
61820,27256,100292
61821,27258,78
61822,27259,78
61823,27260,78
61824,27261,78
61825,27263,78
61826,27264,78
61827,27268,103057
61828,27268,103058
61829,27268,103059
61830,27271,190
61831,27272,190
61832,27273,103060
61833,27274,190
61834,27275,190
61835,27276,103089
61836,27276,103063
61837,27277,100025
61838,27279,101703
61839,27281,190
61840,27286,100459
61841,27299,103090
61842,27301,101696
61843,27304,100219
61844,27304,103119
61845,27304,99928
61846,27307,100219
61847,27327,100459
61848,27334,256
61849,27338,100219
61850,27343,99815
61851,27343,100310
61852,27345,100459
61853,27346,103121
61854,27346,100182
61855,27370,78
61856,27371,78
61857,27372,78
61858,27374,78
61859,27375,78
61860,27376,78
61861,27380,103122
61862,27381,99815
61863,27381,100310
61864,27388,321
61865,27389,101111
61866,27393,321
61867,27402,321
61868,27404,321
61869,27411,321
61870,27414,100984
61871,27418,100182
61872,27418,101120
61873,27418,99774
61874,27418,454
61875,27418,99868
61876,27449,103123
61877,27449,103124
61878,27458,462
61879,27458,479
61880,27459,462
61881,27459,479
61882,27460,462
61883,27460,479
61884,27461,462
61885,27461,479
61886,27462,462
61887,27462,479
61888,27463,462
61889,27463,479
61890,27464,100791
61891,27465,462
61892,27465,479
61893,27466,462
61894,27466,479
61895,27467,462
61896,27467,479
61897,27468,462
61898,27468,479
61899,27469,100791
61900,27470,103127
61901,27471,462
61902,27471,479
61903,27476,462
61904,27476,479
61905,27497,462
61906,27497,479
61907,27499,321
61908,27505,101627
61909,27505,101626
61910,27505,101625
61911,27505,101620
61912,27505,101618
61913,27508,101627
61914,27508,101626
61915,27508,101625
61916,27508,101620
61917,27508,101618
61918,27513,99955
61919,27513,103044
61920,27515,103128
61921,27517,100219
61922,27518,100219
61923,27524,108
61924,27526,103043
61925,27530,100226
61926,27530,40
61927,27531,100437
61928,27531,67
61929,27531,308
61930,27534,103070
61931,27535,40
61932,27535,103071
61933,27535,99827
61934,27541,103073
61935,27541,108
61936,27543,100310
61937,27545,494
61938,27546,103074
61939,27547,103075
61940,27547,494
61941,27552,308
61942,27555,101848
61943,27557,101614
61944,27558,302
61945,27558,67
61946,27558,103064
61947,27558,108
61948,27559,99827
61949,27559,494
61950,27560,249
61951,27560,496
61952,27560,103076
61953,27560,103078
61954,27561,100141
61955,27561,40
61956,27561,99827
61957,27562,308
61958,27563,40
61959,27566,40
61960,27568,67
61961,27568,308
61962,27568,302
61963,27569,494
61964,27572,103079
61965,27575,103080
61966,27576,103081
61967,27576,100226
61968,27577,308
61969,27577,494
61970,27578,308
61971,27579,40
61972,27579,99827
61973,27584,308
61974,27584,302
61975,27591,40
61976,27594,100014
61977,27596,308
61978,27596,103082
61979,27596,103083
61980,27596,103084
61981,27596,494
61982,27598,308
61983,27599,100226
61984,27600,103085
61985,27600,108
61986,27601,494
61987,27603,308
61988,27603,40
61989,27611,40
61990,27611,302
61991,27614,40
61992,27614,308
61993,27614,103086
61994,27617,308
61995,27617,100226
61996,27617,101081
61997,27617,67
61998,27618,40
61999,27620,99827
62000,27621,100390
62001,27623,103087
62002,27623,67
62003,27623,308
62004,27623,100226
62005,27624,494
62006,27625,67
62007,27625,308
62008,27626,494
62009,27629,100038
62010,27629,494
62011,27629,103088
62012,27631,40
62013,27633,308
62014,27634,40
62015,27634,103077
62016,27634,101594
62017,27634,99827
62018,27634,101604
62019,27634,100189
62020,27635,40
62021,27635,101594
62022,27635,99827
62023,27635,101604
62024,27635,100189
62025,27637,308
62026,27637,40
62027,27638,100492
62028,27638,302
62029,27638,103062
62030,27639,308
62031,27639,40
62032,27641,67
62033,27642,101055
62034,27642,103049
62035,27642,100153
62036,27642,99827
62037,27643,101917
62038,27643,308
62039,27643,40
62040,27643,99739
62041,27643,494
62042,27644,103061
62043,27644,103037
62044,27644,103038
62045,27645,103039
62046,27646,99896
62047,27648,40
62048,27648,308
62049,27648,99939
62050,27649,103040
62051,27650,105162
62052,27652,40
62053,27662,369
62054,27663,78
62055,27663,42
62056,27665,346
62057,27665,100697
62058,27666,40
62059,27667,100796
62060,27667,67
62061,27667,99770
62062,27669,101701
62063,27671,40
62064,27671,42
62065,27671,346
62066,27676,40
62067,27676,189
62068,27678,40
62069,27679,40
62070,27680,190
62071,27680,67
62072,27683,101574
62073,27686,40
62074,27688,63
62075,27693,63
62076,27695,193
62077,27695,42
62078,27696,100364
62079,27696,100415
62080,27696,167
62081,27697,103129
62082,27697,105161
62083,27697,105316
62084,27697,40
62085,27697,102079
62086,27697,105968
62087,27697,418
62088,27697,105955
62089,27697,100668
62090,27698,189
62091,27704,40
62092,27704,42
62093,27707,40
62094,27707,42
62095,27708,40
62096,27709,100482
62097,27711,383
62098,27712,369
62099,27713,344
62100,27713,285
62101,27713,100289
62102,27714,212
62103,27715,369
62104,27717,105943
62105,27717,189
62106,27717,105944
62107,27718,193
62108,27722,473
62109,27723,189
62110,27724,40
62111,27724,42
62112,27724,101629
62113,27726,418
62114,27726,197
62115,27727,473
62116,27729,473
62117,27733,473
62118,27734,189
62119,27734,252
62120,27736,63
62121,27739,63
62122,27740,63
62123,27741,63
62124,27742,122
62125,27742,63
62126,27743,63
62127,27743,197
62128,27744,63
62129,27744,252
62130,27746,63
62131,27747,63
62132,27748,63
62133,27749,63
62134,27750,63
62135,27752,63
62136,27753,65
62137,27754,212
62138,27754,220
62139,27755,40
62140,27755,63
62141,27756,344
62142,27756,100139
62143,27758,63
62144,27759,63
62145,27762,65
62146,27764,189
62147,27767,213
62148,27767,42
62149,27768,63
62150,27768,101036
62151,27769,63
62152,27771,40
62153,27771,63
62154,27772,63
62155,27773,67
62156,27773,193
62157,27773,102175
62158,27775,100482
62159,27776,40
62160,27776,63
62161,27777,189
62162,27777,252
62163,27778,63
62164,27780,63
62165,27781,40
62166,27781,63
62167,27782,63
62168,27783,252
62169,27783,63
62170,27784,189
62171,27785,40
62172,27785,63
62173,27786,212
62174,27786,220
62175,27787,100482
62176,27787,252
62177,27789,212
62178,27789,220
62179,27790,212
62180,27790,220
62181,27791,63
62182,27791,40
62183,27792,212
62184,27792,220
62185,27793,63
62186,27793,189
62187,27793,252
62188,27795,63
62189,27795,189
62190,27795,252
62191,27796,212
62192,27796,220
62193,27797,189
62194,27797,252
62195,27798,40
62196,27798,42
62197,27799,63
62198,27801,220
62199,27801,212
62200,27801,105947
62201,27801,63
62202,27801,105948
62203,27802,212
62204,27802,220
62205,27804,212
62206,27804,220
62207,27805,220
62208,27805,212
62209,27805,105949
62210,27806,189
62211,27806,63
62212,27808,63
62213,27809,100062
62214,27809,99853
62215,27810,212
62216,27810,220
62217,27811,473
62218,27812,63
62219,27813,63
62220,27814,369
62221,27814,418
62222,27814,344
62223,27815,63
62224,27816,63
62225,27816,99906
62226,27817,105951
62227,27817,105952
62228,27817,105953
62229,27817,105942
62230,27817,220
62231,27817,212
62232,27818,149
62233,27819,63
62234,27819,100807
62235,27820,220
62236,27820,212
62237,27822,212
62238,27822,220
62239,27824,63
62240,27825,63
62241,27825,100807
62242,27827,189
62243,27828,63
62244,27830,40
62245,27830,63
62246,27832,63
62247,27833,189
62248,27833,252
62249,27834,67
62250,27834,189
62251,27835,212
62252,27835,220
62253,27836,149
62254,27836,40
62255,27839,63
62256,27840,344
62257,27840,40
62258,27840,116
62259,27843,63
62260,27845,63
62261,27847,189
62262,27847,252
62263,27848,63
62264,27849,63
62265,27850,212
62266,27850,220
62267,27855,212
62268,27855,220
62269,27856,189
62270,27857,63
62271,27857,105954
62272,27859,220
62273,27859,63
62274,27859,100535
62275,27860,63
62276,27861,105956
62277,27862,63
62278,27863,473
62279,27864,42
62280,27864,67
62281,27864,105957
62282,27865,212
62283,27865,220
62284,27866,212
62285,27866,220
62286,27867,63
62287,27869,63
62288,27870,252
62289,27870,189
62290,27870,63
62291,27870,55
62292,27874,40
62293,27874,63
62294,27875,63
62295,27875,189
62296,27875,252
62297,27879,63
62298,27880,63
62299,27881,63
62300,27881,197
62301,27882,149
62302,27884,274
62303,27884,63
62304,27885,63
62305,27887,197
62306,27887,63
62307,27888,101503
62308,27888,100015
62309,27891,40
62310,27891,42
62311,27892,63
62312,27895,189
62313,27896,105959
62314,27899,63
62315,27899,101494
62316,27900,63
62317,27902,220
62318,27902,212
62319,27903,63
62320,27905,55
62321,27905,63
62322,27905,189
62323,27905,252
62324,27907,101332
62325,27908,63
62326,27910,212
62327,27910,220
62328,27912,63
62329,27913,63
62330,27914,63
62331,27915,105960
62332,27915,105961
62333,27917,149
62334,27917,105962
62335,27918,40
62336,27918,63
62337,27919,149
62338,27919,193
62339,27919,105963
62340,27919,64
62341,27920,63
62342,27922,63
62343,27922,100403
62344,27923,63
62345,27923,189
62346,27923,252
62347,27924,212
62348,27924,220
62349,27925,40
62350,27925,63
62351,27929,63
62352,27931,100434
62353,27933,63
62354,27934,63
62355,27935,341
62356,27936,189
62357,27937,473
62358,27938,63
62359,27938,197
62360,27939,193
62361,27939,42
62362,27939,40
62363,27940,63
62364,27940,40
62365,27941,67
62366,27943,149
62367,27943,65
62368,27945,105965
62369,27945,252
62370,27945,189
62371,27945,55
62372,27947,63
62373,27948,63
62374,27951,63
62375,27953,63
62376,27954,40
62377,27956,63
62378,27958,100062
62379,27958,99853
62380,27961,63
62381,27962,212
62382,27962,220
62383,27962,99798
62384,27963,63
62385,27964,40
62386,27964,63
62387,27966,63
62388,27968,63
62389,27968,197
62390,27969,63
62391,27969,197
62392,27970,63
62393,27972,63
62394,27973,220
62395,27973,212
62396,27973,105966
62397,27974,139
62398,27974,42
62399,27976,42
62400,27980,63
62401,27984,63
62402,27988,63
62403,27989,40
62404,27990,63
62405,27991,63
62406,27992,63
62407,27994,99853
62408,27994,252
62409,27994,100403
62410,27994,105983
62411,27994,122
62412,27995,42
62413,27996,63
62414,27996,252
62415,27996,55
62416,27996,197
62417,27998,344
62418,27998,418
62419,28000,344
62420,28001,63
62421,28002,63
62422,28004,99726
62423,28004,418
62424,28004,344
62425,28004,101940
62426,28004,101435
62427,28006,105995
62428,28006,63
62429,28007,100352
62430,28008,189
62431,28009,63
62432,28010,63
62433,28011,63
62434,28013,63
62435,28017,424
62436,28017,63
62437,28017,105994
62438,28019,63
62439,28020,63
62440,28021,213
62441,28022,42
62442,28023,63
62443,28024,55
62444,28024,63
62445,28024,99853
62446,28024,252
62447,28024,99822
62448,28024,99904
62449,28025,63
62450,28026,105992
62451,28027,189
62452,28027,252
62453,28028,63
62454,28031,63
62455,28031,189
62456,28031,252
62457,28033,63
62458,28034,63
62459,28035,473
62460,28036,63
62461,28037,418
62462,28037,344
62463,28037,40
62464,28037,101074
62465,28037,105685
62466,28037,105686
62467,28037,157
62468,28041,100434
62469,28041,116
62470,28041,40
62471,28041,344
62472,28041,418
62473,28041,99798
62474,28042,193
62475,28044,63
62476,28046,105827
62477,28046,105828
62478,28050,63
62479,28052,42
62480,28054,63
62481,28057,344
62482,28058,99822
62483,28058,100217
62484,28060,63
62485,28061,63
62486,28063,99770
62487,28063,100951
62488,28063,213
62489,28070,105829
62490,28070,105885
62491,28070,418
62492,28070,102329
62493,28072,193
62494,28075,193
62495,28077,105971
62496,28077,418
62497,28077,40
62498,28078,40
62499,28078,63
62500,28079,189
62501,28079,252
62502,28081,40
62503,28081,100038
62504,28081,63
62505,28082,63
62506,28087,63
62507,28087,101036
62508,28089,99806
62509,28089,274
62510,28089,418
62511,28089,101490
62512,28089,100189
62513,28090,63
62514,28090,101916
62515,28092,63
62516,28094,63
62517,28094,197
62518,28095,197
62519,28096,63
62520,28097,63
62521,28099,55
62522,28099,63
62523,28100,80
62524,28103,63
62525,28104,63
62526,28106,506
62527,28107,63
62528,28108,63
62529,28109,149
62530,28113,63
62531,28114,193
62532,28115,63
62533,28115,197
62534,28117,212
62535,28117,220
62536,28118,105973
62537,28118,149
62538,28118,193
62539,28118,105974
62540,28119,63
62541,28121,105975
62542,28121,63
62543,28121,105976
62544,28121,105977
62545,28122,105978
62546,28122,63
62547,28124,63
62548,28125,63
62549,28126,212
62550,28126,220
62551,28127,212
62552,28127,220
62553,28127,116
62554,28129,344
62555,28129,105979
62556,28129,197
62557,28130,100434
62558,28132,100956
62559,28133,63
62560,28135,63
62561,28135,100403
62562,28136,307
62563,28136,63
62564,28136,193
62565,28137,67
62566,28144,63
62567,28145,344
62568,28145,418
62569,28147,149
62570,28147,193
62571,28147,197
62572,28148,63
62573,28149,101441
62574,28149,105980
62575,28149,105981
62576,28149,105970
62577,28149,194
62578,28152,100059
62579,28152,193
62580,28153,63
62581,28156,63
62582,28157,212
62583,28157,100062
62584,28158,63
62585,28161,212
62586,28161,220
62587,28161,105984
62588,28161,101435
62589,28164,105985
62590,28168,63
62591,28168,105986
62592,28169,189
62593,28170,40
62594,28171,473
62595,28172,67
62596,28172,193
62597,28172,100810
62598,28173,63
62599,28174,65
62600,28176,63
62601,28177,189
62602,28178,149
62603,28179,149
62604,28180,149
62605,28181,63
62606,28181,353
62607,28182,197
62608,28182,344
62609,28183,344
62610,28183,105987
62611,28183,105988
62612,28183,100434
62613,28183,281
62614,28184,149
62615,28184,55
62616,28185,193
62617,28187,252
62618,28187,189
62619,28188,42
62620,28190,189
62621,28192,193
62622,28194,63
62623,28198,105989
62624,28198,404
62625,28199,42
62626,28200,67
62627,28200,42
62628,28200,105990
62629,28200,64
62630,28202,63
62631,28202,100410
62632,28202,101135
62633,28202,100185
62634,28206,100845
62635,28206,105991
62636,28206,105993
62637,28206,193
62638,28206,67
62639,28207,193
62640,28207,149
62641,28208,193
62642,28211,40
62643,28211,42
62644,28212,149
62645,28212,67
62646,28216,193
62647,28219,100986
62648,28223,193
62649,28224,67
62650,28225,100997
62651,28225,101058
62652,28225,101044
62653,28225,100989
62654,28225,197
62655,28225,100509
62656,28227,105997
62657,28229,106000
62658,28229,106011
62659,28229,106003
62660,28229,63
62661,28230,77
62662,28231,193
62663,28232,212
62664,28232,106004
62665,28233,77
62666,28234,149
62667,28244,106005
62668,28244,149
62669,28244,193
62670,28244,63
62671,28245,42
62672,28245,40
62673,28247,100041
62674,28248,149
62675,28248,193
62676,28248,197
62677,28249,42
62678,28249,198
62679,28249,149
62680,28249,101699
62681,28249,100256
62682,28250,193
62683,28250,149
62684,28250,100813
62685,28250,100041
62686,28250,100015
62687,28251,67
62688,28252,149
62689,28252,197
62690,28253,149
62691,28253,76
62692,28255,149
62693,28256,252
62694,28256,189
62695,28257,220
62696,28257,212
62697,28257,106006
62698,28258,197
62699,28258,418
62700,28258,344
62701,28258,106007
62702,28260,100059
62703,28260,149
62704,28261,101606
62705,28261,63
62706,28262,106008
62707,28263,100059
62708,28263,193
62709,28266,106009
62710,28268,99853
62711,28269,193
62712,28269,197
62713,28269,101593
62714,28270,77
62715,28270,197
62716,28271,100059
62717,28271,193
62718,28272,101630
62719,28272,149
62720,28274,197
62721,28274,344
62722,28275,100133
62723,28275,193
62724,28275,149
62725,28279,149
62726,28279,193
62727,28279,42
62728,28282,100956
62729,28283,64
62730,28283,77
62731,28283,101617
62732,28284,149
62733,28284,101600
62734,28286,105998
62735,28286,106010
62736,28286,116
62737,28287,99770
62738,28287,100951
62739,28287,213
62740,28288,100041
62741,28290,100855
62742,28290,99904
62743,28290,189
62744,28291,149
62745,28291,193
62746,28291,100855
62747,28293,62
62748,28293,197
62749,28294,106012
62750,28294,197
62751,28294,149
62752,28295,62
62753,28295,197
62754,28297,187
62755,28298,83
62756,28301,99747
62757,28301,335
62758,28302,106013
62759,28302,47
62760,28302,100282
62761,28305,47
62762,28305,186
62763,28307,106014
62764,28307,101108
62765,28307,106015
62766,28307,100123
62767,28307,106016
62768,28307,330
62769,28307,100087
62770,28307,106017
62771,28307,106018
62772,28307,106019
62773,28307,106020
62774,28307,99831
62775,28308,422
62776,28308,101724
62777,28311,47
62778,28313,47
62779,28313,153
62780,28315,106022
62781,28315,105969
62782,28315,105941
62783,28315,105940
62784,28315,105939
62785,28316,105859
62786,28316,47
62787,28319,271
62788,28321,105860
62789,28321,83
62790,28322,100754
62791,28322,166
62792,28322,47
62793,28322,105861
62794,28322,106002
62795,28324,105862
62796,28327,47
62797,28328,419
62798,28328,335
62799,28328,301
62800,28331,105999
62801,28331,75
62802,28333,47
62803,28334,106028
62804,28336,47
62805,28337,47
62806,28342,106029
62807,28342,106030
62808,28342,106031
62809,28342,106032
62810,28342,47
62811,28343,101091
62812,28343,47
62813,28344,47
62814,28344,106033
62815,28344,386
62816,28344,106034
62817,28344,155
62818,28344,106035
62819,28344,75
62820,28344,101505
62821,28349,100032
62822,28349,338
62823,28349,99747
62824,28351,83
62825,28352,99762
62826,28352,47
62827,28352,258
62828,28354,75
62829,28354,99762
62830,28354,168
62831,28354,155
62832,28356,99846
62833,28360,106037
62834,28360,106038
62835,28360,106039
62836,28360,100764
62837,28360,106040
62838,28360,83
62839,28360,106041
62840,28361,104
62841,28363,478
62842,28363,106043
62843,28363,47
62844,28366,99755
62845,28366,176
62846,28366,47
62847,28366,75
62848,28366,168
62849,28366,101544
62850,28366,99957
62851,28366,100222
62852,28366,106045
62853,28366,100767
62854,28366,106046
62855,28367,47
62856,28370,419
62857,28370,335
